IDborrower,IDlender,getID,IsExpired,GetLinkedAgentID,getType,Initial Borrower,Initial Lender,Linked Borrower (IB Market),Linked Lender (IB Market),IB Deposit Rate Linked Agent,IB Loan Rate Linked Agent
0,30,93,1,0,21,,,,,,
0,30,93,1,0,21,,,,,,
0,30,93,1,0,21,,,,,,
36,0,73,0,0,1,36,,,,,
36,0,73,0,0,11,36,,0,,0,
36,0,73,1,0,11,36,,0,,0,
36,0,73,1,0,11,36,,0,,0,
0,34,94,0,0,2,,34,,,,
0,34,94,0,0,21,,,,,,
0,34,94,1,0,21,,,,,,
0,34,94,1,0,21,,,,,,
0,34,94,1,0,21,,,,,,
0,34,94,1,0,21,,,,,,
0,35,95,0,0,2,,35,,,,
0,35,95,0,0,21,,,,,,
0,35,95,1,0,21,,,,,,
0,35,95,1,0,21,,,,,,
0,35,95,1,0,21,,,,,,
0,35,95,1,0,21,,,,,,
34,0,74,0,0,1,34,,,,,
34,0,74,0,0,11,34,,0,,0,
34,0,74,1,0,11,34,,0,,0,
34,0,74,1,0,11,34,,0,,0,
30,0,75,0,0,1,30,,,,,
30,0,75,0,0,11,30,,0,,0,
30,0,75,1,0,11,30,,0,,0,
30,0,75,1,0,11,30,,0,,0,
0,28,96,0,0,2,,28,,,,
0,28,96,0,0,21,,,,,,
0,28,96,1,0,21,,,,,,
0,28,96,1,0,21,,,,,,
0,28,96,1,0,21,,,,,,
0,28,96,1,0,21,,,,,,
31,0,76,0,0,1,31,,,,,
31,0,76,1,0,1,31,,,,,
31,0,76,1,0,1,31,,,,,
4,0,77,0,0,1,4,,,,,
4,0,77,1,0,1,4,,,,,
4,0,77,1,0,1,4,,,,,
32,0,78,0,0,1,32,,,,,
0,37,97,0,0,2,,37,,,,
0,37,97,0,0,21,,,,,,
0,37,97,1,0,21,,,,,,
0,37,97,1,0,21,,,,,,
0,37,97,1,0,21,,,,,,
0,37,97,1,0,21,,,,,,
0,30,98,0,0,2,,30,,,,
0,30,98,0,0,21,,,,,,
0,30,98,1,0,21,,,,,,
0,30,98,1,0,21,,,,,,
0,30,98,1,0,21,,,,,,
0,30,98,1,0,21,,,,,,
0,28,99,0,0,2,,28,,,,
0,28,99,0,0,21,,,,,,
0,28,99,1,0,21,,,,,,
0,28,99,1,0,21,,,,,,
0,28,99,1,0,21,,,,,,
0,28,99,1,0,21,,,,,,
0,32,100,0,0,2,,32,,,,
0,32,100,0,0,21,,,,,,
0,32,100,1,0,21,,,,,,
0,32,100,1,0,21,,,,,,
0,32,100,1,0,21,,,,,,
0,32,100,1,0,21,,,,,,
0,38,101,0,0,2,,38,,,,
0,38,101,0,0,21,,,,,,
0,38,101,1,0,21,,,,,,
0,38,101,1,0,21,,,,,,
0,38,101,1,0,21,,,,,,
0,38,101,1,0,21,,,,,,
0,35,102,0,0,2,,35,,,,
0,35,102,0,0,21,,,,,,
0,35,102,1,0,21,,,,,,
0,35,102,1,0,21,,,,,,
0,35,102,1,0,21,,,,,,
0,35,102,1,0,21,,,,,,
0,36,103,0,0,2,,36,,,,
0,36,103,0,0,21,,,,,,
0,36,103,1,0,21,,,,,,
0,36,103,1,0,21,,,,,,
0,36,103,1,0,21,,,,,,
0,36,103,1,0,21,,,,,,
0,30,104,0,0,2,,30,,,,
0,30,104,0,0,21,,,,,,
0,30,104,1,0,21,,,,,,
0,30,104,1,0,21,,,,,,
0,30,104,1,0,21,,,,,,
0,30,104,1,0,21,,,,,,
0,32,105,0,0,2,,32,,,,
0,32,105,0,0,21,,,,,,
0,32,105,1,0,21,,,,,,
0,32,105,1,0,21,,,,,,
0,32,105,1,0,21,,,,,,
0,32,105,1,0,21,,,,,,
32,0,79,0,0,1,32,,,,,
0,28,106,0,0,2,,28,,,,
0,28,106,0,0,21,,,,,,
0,28,106,1,0,21,,,,,,
0,28,106,1,0,21,,,,,,
0,28,106,1,0,21,,,,,,
0,28,106,1,0,21,,,,,,
31,0,80,0,0,1,31,,,,,
0,31,107,0,0,2,,31,,,,
0,31,107,0,0,21,,,,,,
0,31,107,1,0,21,,,,,,
0,31,107,1,0,21,,,,,,
0,31,107,1,0,21,,,,,,
0,31,107,1,0,21,,,,,,
0,35,108,0,0,2,,35,,,,
0,35,108,0,0,21,,,,,,
0,35,108,1,0,21,,,,,,
0,35,108,1,0,21,,,,,,
0,35,108,1,0,21,,,,,,
0,35,108,1,0,21,,,,,,
34,0,81,0,0,1,34,,,,,
34,0,81,0,0,11,34,,0,,0,
34,0,81,1,0,11,34,,0,,0,
34,0,81,1,0,11,34,,0,,0,
0,34,109,0,0,2,,34,,,,
0,34,109,0,0,21,,,,,,
0,34,109,1,0,21,,,,,,
0,34,109,1,0,21,,,,,,
0,34,109,1,0,21,,,,,,
0,34,109,1,0,21,,,,,,
0,38,110,0,0,2,,38,,,,
0,38,110,0,0,21,,,,,,
0,38,110,1,0,21,,,,,,
0,38,110,1,0,21,,,,,,
0,38,110,1,0,21,,,,,,
0,38,110,1,0,21,,,,,,
31,0,82,0,0,1,31,,,,,
28,0,83,0,0,1,28,,,,,
28,0,83,1,0,1,28,,,,,
28,0,83,1,0,1,28,,,,,
